tch,mch,tox,ub,vg,e0,e1,e2
8.00E-09,0.02,2.00E-09,3,1.2,-0.65643,-0.25506,0.62689
8.00E-09,0.02,2.00E-09,3,1.3,-0.70758,-0.3083,0.57394
8.00E-09,0.02,2.00E-09,3,1.4,-0.75874,-0.36156,0.52098
8.00E-09,0.02,2.00E-09,3,1.5,-0.80992,-0.41482,0.46802
8.00E-09,0.02,2.00E-09,3,1.6,-0.86112,-0.46808,0.41506
8.00E-09,0.02,2.00E-09,3,1.7,-0.91234,-0.52136,0.36209
8.00E-09,0.02,2.00E-09,3,1.8,-0.96358,-0.57464,0.30913
8.00E-09,0.02,2.00E-09,3,1.9,-1.0148,-0.62793,0.25616
8.00E-09,0.02,2.00E-09,3,2,-1.0661,-0.68122,0.20319
8.00E-09,0.02,2.00E-09,3,2.1,-1.1174,-0.73451,0.15023
8.00E-09,0.02,2.00E-09,3,2.2,-1.1686,-0.78771,0.097381
8.00E-09,0.02,2.00E-09,3,2.3,-1.2191,-0.84021,0.04524
8.00E-09,0.02,2.00E-09,3,2.4,-1.2666,-0.8899,-0.0040081
8.00E-09,0.02,2.00E-09,3,2.5,-1.3101,-0.9357,-0.049267
8.00E-09,0.02,2.00E-09,3,2.6,-1.3517,-0.97974,-0.092709
8.00E-09,0.02,2.00E-09,3,2.7,-1.3929,-1.0234,-0.13571
8.00E-09,0.02,2.00E-09,3,2.8,-1.434,-1.0669,-0.17862
8.00E-09,0.02,2.00E-09,3,2.9,-1.4752,-1.1105,-0.22151
8.00E-09,0.02,2.00E-09,3,3,-1.5163,-1.154,-0.2644
1.00E-08,0.02,2.00E-09,3,-1,1.0801,1.3721,1.9551
1.00E-08,0.02,2.00E-09,3,-0.9,0.98009,1.2721,1.8551
1.00E-08,0.02,2.00E-09,3,-0.8,0.8801,1.1721,1.7551
1.00E-08,0.02,2.00E-09,3,-0.7,0.78013,1.0721,1.6552
1.00E-08,0.02,2.00E-09,3,-0.6,0.68008,0.97208,1.5551
1.00E-08,0.02,2.00E-09,3,-0.5,0.58005,0.87205,1.4551
1.00E-08,0.02,2.00E-09,3,-0.4,0.48006,0.77206,1.3551
1.00E-08,0.02,2.00E-09,3,-0.3,0.38014,0.67213,1.2552
1.00E-08,0.02,2.00E-09,3,-0.2,0.28012,0.57212,1.1551
1.00E-08,0.02,2.00E-09,3,-0.1,0.18009,0.47209,1.0551
1.00E-08,0.02,2.00E-09,3,0,0.081049,0.37305,0.95607
1.00E-08,0.02,2.00E-09,3,0.1,-0.0074129,0.28384,0.86699
1.00E-08,0.02,2.00E-09,3,0.2,-0.078208,0.21098,0.79451
1.00E-08,0.02,2.00E-09,3,0.3,-0.14477,0.14208,0.72604
1.00E-08,0.02,2.00E-09,3,0.4,-0.21061,0.073889,0.65829
1.00E-08,0.02,2.00E-09,3,0.5,-0.273,0.0090887,0.59391
1.00E-08,0.02,2.00E-09,3,0.6,-0.32741,-0.047866,0.5373
1.00E-08,0.02,2.00E-09,3,0.7,-0.37805,-0.10109,0.48439
1.00E-08,0.02,2.00E-09,3,0.8,-0.42805,-0.15368,0.43214
1.00E-08,0.02,2.00E-09,3,0.9,-0.478,-0.20618,0.37998
1.00E-08,0.02,2.00E-09,3,1,-0.52798,-0.25868,0.32784
1.00E-08,0.02,2.00E-09,3,1.1,-0.57799,-0.3112,0.27571
1.00E-08,0.02,2.00E-09,3,1.2,-0.62805,-0.36373,0.22357
1.00E-08,0.02,2.00E-09,3,1.3,-0.67813,-0.41627,0.17145
1.00E-08,0.02,2.00E-09,3,1.4,-0.72821,-0.46878,0.11937
1.00E-08,0.02,2.00E-09,3,1.5,-0.778,-0.52099,0.067615
1.00E-08,0.02,2.00E-09,3,1.6,-0.82605,-0.57153,0.017591
1.00E-08,0.02,2.00E-09,3,1.7,-0.87008,-0.61825,-0.02847
1.00E-08,0.02,2.00E-09,3,1.8,-0.91119,-0.66219,-0.071636
1.00E-08,0.02,2.00E-09,3,1.9,-0.95143,-0.70529,-0.1139
1.00E-08,0.02,2.00E-09,3,2,-0.9915,-0.74821,-0.15595
1.00E-08,0.02,2.00E-09,3,2.1,-1.0316,-0.79111,-0.19795
1.00E-08,0.02,2.00E-09,3,2.2,-1.0717,-0.83402,-0.23992
1.00E-08,0.02,2.00E-09,3,2.3,-1.1118,-0.87695,-0.28188
1.00E-08,0.02,2.00E-09,3,2.4,-1.152,-0.91989,-0.32382
1.00E-08,0.02,2.00E-09,3,2.5,-1.1922,-0.96285,-0.36575
1.00E-08,0.02,2.00E-09,3,2.6,-1.2325,-1.0058,-0.40767
1.00E-08,0.02,2.00E-09,3,2.7,-1.2728,-1.0488,-0.44957
1.00E-08,0.02,2.00E-09,3,2.8,-1.3131,-1.0918,-0.49146
1.00E-08,0.02,2.00E-09,3,2.9,-1.3535,-1.1349,-0.53333
1.00E-08,0.02,2.00E-09,3,3,-1.3939,-1.1779,-0.57519
2.00E-09,0.02,3.00E-09,3,-1,1.5379,4.1252,4.142
2.00E-09,0.02,3.00E-09,3,-0.9,1.4379,4.0252,4.042
2.00E-09,0.02,3.00E-09,3,-0.8,1.3379,3.9253,3.942
2.00E-09,0.02,3.00E-09,3,-0.7,1.2379,3.8253,3.842
2.00E-09,0.02,3.00E-09,3,-0.6,1.1379,3.7252,3.742
2.00E-09,0.02,3.00E-09,3,-0.5,1.0379,3.6252,3.642
2.00E-09,0.02,3.00E-09,3,-0.4,0.93788,3.5252,3.542
2.00E-09,0.02,3.00E-09,3,-0.3,0.83795,3.4253,3.442
2.00E-09,0.02,3.00E-09,3,-0.2,0.73794,3.3253,3.342
2.00E-09,0.02,3.00E-09,3,-0.1,0.63789,3.2252,3.242
2.00E-09,0.02,3.00E-09,3,0,0.53886,3.1262,3.143
2.00E-09,0.02,3.00E-09,3,0.1,0.43983,3.0272,3.0439
2.00E-09,0.02,3.00E-09,3,0.2,0.33979,2.9271,2.9439
2.00E-09,0.02,3.00E-09,3,0.3,0.23978,2.8271,2.8439
2.00E-09,0.02,3.00E-09,3,0.4,0.13991,2.7272,2.744
2.00E-09,0.02,3.00E-09,3,0.5,0.042376,2.6285,2.6452
2.00E-09,0.02,3.00E-09,3,0.6,-0.035862,2.5398,2.5558
2.00E-09,0.02,3.00E-09,3,0.7,-0.10022,2.4582,2.473
2.00E-09,0.02,3.00E-09,3,0.8,-0.16275,2.3771,2.3908
2.00E-09,0.02,3.00E-09,3,0.9,-0.22511,2.2959,2.3086
2.00E-09,0.02,3.00E-09,3,1,-0.28745,2.2145,2.2261
2.00E-09,0.02,3.00E-09,3,1.1,-0.34979,2.1327,2.1435
2.00E-09,0.02,3.00E-09,3,1.2,-0.41213,2.0508,2.0607
2.00E-09,0.02,3.00E-09,3,1.3,-0.47448,1.9685,1.9776
2.00E-09,0.02,3.00E-09,3,1.4,-0.53682,1.886,1.8943
2.00E-09,0.02,3.00E-09,3,1.5,-0.59916,1.8032,1.8109
2.00E-09,0.02,3.00E-09,3,1.6,-0.6615,1.7203,1.7273
2.00E-09,0.02,3.00E-09,3,1.7,-0.72385,1.637,1.6434
2.00E-09,0.02,3.00E-09,3,1.8,-0.78619,1.5536,1.5594
2.00E-09,0.02,3.00E-09,3,1.9,-0.84854,1.4698,1.4752
2.00E-09,0.02,3.00E-09,3,2,-0.91088,1.386,1.3909
2.00E-09,0.02,3.00E-09,3,2.1,-0.97323,1.3018,1.3063
2.00E-09,0.02,3.00E-09,3,2.2,-1.0356,1.2175,1.2216
2.00E-09,0.02,3.00E-09,3,2.3,-1.0979,1.1329,1.1367
2.00E-09,0.02,3.00E-09,3,2.4,-1.1603,1.0482,1.0516
2.00E-09,0.02,3.00E-09,3,2.5,-1.2226,0.96329,0.96641
2.00E-09,0.02,3.00E-09,3,2.6,-1.285,0.87814,0.88099
2.00E-09,0.02,3.00E-09,3,2.7,-1.3473,0.79287,0.79547
2.00E-09,0.02,3.00E-09,3,2.8,-1.4097,0.70737,0.70974
2.00E-09,0.02,3.00E-09,3,2.9,-1.472,0.62176,0.62393
2.00E-09,0.02,3.00E-09,3,3,-1.5344,0.53599,0.53797
4.00E-09,0.02,3.00E-09,3,-1,1.256,2.5949,4.1331
4.00E-09,0.02,3.00E-09,3,-0.9,1.156,2.4949,4.0331
4.00E-09,0.02,3.00E-09,3,-0.8,1.056,2.395,3.9332
4.00E-09,0.02,3.00E-09,3,-0.7,0.95604,2.295,3.8332
4.00E-09,0.02,3.00E-09,3,-0.6,0.85599,2.1949,3.7331
4.00E-09,0.02,3.00E-09,3,-0.5,0.75596,2.0949,3.6331
4.00E-09,0.02,3.00E-09,3,-0.4,0.65597,1.9949,3.5331
4.00E-09,0.02,3.00E-09,3,-0.3,0.55605,1.895,3.4332
4.00E-09,0.02,3.00E-09,3,-0.2,0.45603,1.795,3.3332
4.00E-09,0.02,3.00E-09,3,-0.1,0.35599,1.6949,3.2331
4.00E-09,0.02,3.00E-09,3,0,0.25696,1.5959,3.1341
4.00E-09,0.02,3.00E-09,3,0.1,0.15796,1.4969,3.0351
4.00E-09,0.02,3.00E-09,3,0.2,0.059302,1.3982,2.9357
4.00E-09,0.02,3.00E-09,3,0.3,-0.022888,1.3155,2.8444
4.00E-09,0.02,3.00E-09,3,0.4,-0.087512,1.25,2.7614
4.00E-09,0.02,3.00E-09,3,0.5,-0.14926,1.1872,2.6796
4.00E-09,0.02,3.00E-09,3,0.6,-0.21072,1.1247,2.5977
4.00E-09,0.02,3.00E-09,3,0.7,-0.27216,1.0623,2.5156
4.00E-09,0.02,3.00E-09,3,0.8,-0.3336,0.99982,2.4332
4.00E-09,0.02,3.00E-09,3,0.9,-0.39504,0.93736,2.3506
4.00E-09,0.02,3.00E-09,3,1,-0.45648,0.8749,2.2678
4.00E-09,0.02,3.00E-09,3,1.1,-0.51792,0.81244,2.1847
4.00E-09,0.02,3.00E-09,3,1.2,-0.57936,0.74997,2.1015
4.00E-09,0.02,3.00E-09,3,1.3,-0.6408,0.68751,2.018
4.00E-09,0.02,3.00E-09,3,1.4,-0.70225,0.62504,1.9343
4.00E-09,0.02,3.00E-09,3,1.5,-0.76369,0.56257,1.8504
4.00E-09,0.02,3.00E-09,3,1.6,-0.82514,0.5001,1.7664
4.00E-09,0.02,3.00E-09,3,1.7,-0.88659,0.43763,1.682
4.00E-09,0.02,3.00E-09,3,1.8,-0.94804,0.37515,1.5976
4.00E-09,0.02,3.00E-09,3,1.9,-1.0095,0.31268,1.5129
4.00E-09,0.02,3.00E-09,3,2,-1.0709,0.2502,1.4281
4.00E-09,0.02,3.00E-09,3,2.1,-1.1324,0.18772,1.343
4.00E-09,0.02,3.00E-09,3,2.2,-1.1938,0.12531,1.2579
4.00E-09,0.02,3.00E-09,3,2.3,-1.2545,0.063545,1.1728
4.00E-09,0.02,3.00E-09,3,2.4,-1.3111,0.0059029,1.0891
4.00E-09,0.02,3.00E-09,3,2.5,-1.36,-0.044186,1.0083
4.00E-09,0.02,3.00E-09,3,2.6,-1.4054,-0.0907,0.92839
4.00E-09,0.02,3.00E-09,3,2.7,-1.4499,-0.13643,0.84858
4.00E-09,0.02,3.00E-09,3,2.8,-1.4943,-0.18201,0.76846
4.00E-09,0.02,3.00E-09,3,2.9,-1.5387,-0.22758,0.68812
4.00E-09,0.02,3.00E-09,3,3,-1.5831,-0.27315,0.60752
6.00E-09,0.02,3.00E-09,3,-1,1.1575,1.8411,3.313
6.00E-09,0.02,3.00E-09,3,-0.9,1.0575,1.7411,3.213
6.00E-09,0.02,3.00E-09,3,-0.8,0.95748,1.6411,3.1131
6.00E-09,0.02,3.00E-09,3,-0.7,0.8575,1.5411,3.0131
6.00E-09,0.02,3.00E-09,3,-0.6,0.75745,1.441,2.913
6.00E-09,0.02,3.00E-09,3,-0.5,0.65742,1.341,2.813
6.00E-09,0.02,3.00E-09,3,-0.4,0.55743,1.241,2.713
6.00E-09,0.02,3.00E-09,3,-0.3,0.45751,1.1411,2.6131
6.00E-09,0.02,3.00E-09,3,-0.2,0.35749,1.0411,2.5131
6.00E-09,0.02,3.00E-09,3,-0.1,0.25745,0.94104,2.413
6.00E-09,0.02,3.00E-09,3,0,0.15842,0.84201,2.314
6.00E-09,0.02,3.00E-09,3,0.1,0.060774,0.74432,2.2163
6.00E-09,0.02,3.00E-09,3,0.2,-0.021377,0.66157,2.1336
6.00E-09,0.02,3.00E-09,3,0.3,-0.085315,0.59643,2.0685
6.00E-09,0.02,3.00E-09,3,0.4,-0.1462,0.53424,2.0063
6.00E-09,0.02,3.00E-09,3,0.5,-0.20678,0.47235,1.9445
6.00E-09,0.02,3.00E-09,3,0.6,-0.26734,0.41049,1.8826
6.00E-09,0.02,3.00E-09,3,0.7,-0.32789,0.34863,1.8208
6.00E-09,0.02,3.00E-09,3,0.8,-0.38845,0.28676,1.7589
6.00E-09,0.02,3.00E-09,3,0.9,-0.44901,0.2249,1.6971
6.00E-09,0.02,3.00E-09,3,1,-0.50956,0.16305,1.6353
6.00E-09,0.02,3.00E-09,3,1.1,-0.56996,0.10136,1.5736
6.00E-09,0.02,3.00E-09,3,1.2,-0.6289,0.041121,1.5133
6.00E-09,0.02,3.00E-09,3,1.3,-0.68168,-0.01301,1.459
6.00E-09,0.02,3.00E-09,3,1.4,-0.72789,-0.060604,1.4112
6.00E-09,0.02,3.00E-09,3,1.5,-0.7719,-0.10602,1.3655
6.00E-09,0.02,3.00E-09,3,1.6,-0.81548,-0.151,1.3203
6.00E-09,0.02,3.00E-09,3,1.7,-0.85898,-0.19591,1.275
6.00E-09,0.02,3.00E-09,3,1.8,-0.90247,-0.24079,1.2298
6.00E-09,0.02,3.00E-09,3,1.9,-0.94597,-0.28569,1.1845
6.00E-09,0.02,3.00E-09,3,2,-0.98947,-0.33058,1.1392
6.00E-09,0.02,3.00E-09,3,2.1,-1.033,-0.37547,1.0939
6.00E-09,0.02,3.00E-09,3,2.2,-1.0765,-0.42037,1.0485
6.00E-09,0.02,3.00E-09,3,2.3,-1.12,-0.46527,1.0031
6.00E-09,0.02,3.00E-09,3,2.4,-1.1635,-0.51017,0.95753
6.00E-09,0.02,3.00E-09,3,2.5,-1.207,-0.55507,0.91186
6.00E-09,0.02,3.00E-09,3,2.6,-1.2506,-0.59997,0.86597
6.00E-09,0.02,3.00E-09,3,2.7,-1.2941,-0.64488,0.81968
6.00E-09,0.02,3.00E-09,3,2.8,-1.3376,-0.68979,0.77251
6.00E-09,0.02,3.00E-09,3,2.9,-1.3812,-0.7347,0.72273
6.00E-09,0.02,3.00E-09,3,3,-1.4247,-0.77962,0.66404
8.00E-09,0.02,3.00E-09,3,-1,1.1086,1.5319,2.4101
8.00E-09,0.02,3.00E-09,3,-0.9,1.0086,1.4319,2.3101
8.00E-09,0.02,3.00E-09,3,-0.8,0.90864,1.3319,2.2101
8.00E-09,0.02,3.00E-09,3,-0.7,0.80866,1.2319,2.1102
8.00E-09,0.02,3.00E-09,3,-0.6,0.70861,1.1319,2.0101
8.00E-09,0.02,3.00E-09,3,-0.5,0.60858,1.0318,1.9101
8.00E-09,0.02,3.00E-09,3,-0.4,0.50859,0.93184,1.8101
8.00E-09,0.02,3.00E-09,3,-0.3,0.40867,0.83192,1.7102
8.00E-09,0.02,3.00E-09,3,-0.2,0.30865,0.7319,1.6101
8.00E-09,0.02,3.00E-09,3,-0.1,0.20862,0.63187,1.5101
8.00E-09,0.02,3.00E-09,3,0,0.10958,0.53283,1.4111
8.00E-09,0.02,3.00E-09,3,0.1,0.017276,0.44024,1.3185
8.00E-09,0.02,3.00E-09,3,0.2,-0.052598,0.36908,1.2476
8.00E-09,0.02,3.00E-09,3,0.3,-0.11341,0.30661,1.1855
8.00E-09,0.02,3.00E-09,3,0.4,-0.17318,0.24514,1.1244
8.00E-09,0.02,3.00E-09,3,0.5,-0.23285,0.18378,1.0634
8.00E-09,0.02,3.00E-09,3,0.6,-0.29244,0.1225,1.0024
8.00E-09,0.02,3.00E-09,3,0.7,-0.35134,0.061921,0.94221
8.00E-09,0.02,3.00E-09,3,0.8,-0.40599,0.0055497,0.88615
8.00E-09,0.02,3.00E-09,3,0.9,-0.45315,-0.043369,0.83749
8.00E-09,0.02,3.00E-09,3,1,-0.49673,-0.088741,0.79235
8.00E-09,0.02,3.00E-09,3,1.1,-0.53951,-0.1333,0.74801
8.00E-09,0.02,3.00E-09,3,1.2,-0.58215,-0.17771,0.70383
8.00E-09,0.02,3.00E-09,3,1.3,-0.62476,-0.22209,0.65968
8.00E-09,0.02,3.00E-09,3,1.4,-0.66739,-0.26648,0.61553
8.00E-09,0.02,3.00E-09,3,1.5,-0.71002,-0.31086,0.57139
8.00E-09,0.02,3.00E-09,3,1.6,-0.75267,-0.35525,0.52724
8.00E-09,0.02,3.00E-09,3,1.7,-0.79533,-0.39965,0.4831
8.00E-09,0.02,3.00E-09,3,1.8,-0.838,-0.44404,0.43896
8.00E-09,0.02,3.00E-09,3,1.9,-0.88069,-0.48844,0.39481
8.00E-09,0.02,3.00E-09,3,2,-0.92338,-0.53285,0.35067
8.00E-09,0.02,3.00E-09,3,2.1,-0.96609,-0.57726,0.30653
8.00E-09,0.02,3.00E-09,3,2.2,-1.0088,-0.62167,0.26238
8.00E-09,0.02,3.00E-09,3,2.3,-1.0515,-0.66608,0.21824
8.00E-09,0.02,3.00E-09,3,2.4,-1.0943,-0.71049,0.1741
8.00E-09,0.02,3.00E-09,3,2.5,-1.137,-0.75488,0.13
8.00E-09,0.02,3.00E-09,3,2.6,-1.1795,-0.7991,0.086064
8.00E-09,0.02,3.00E-09,3,2.7,-1.2213,-0.84254,0.042927
8.00E-09,0.02,3.00E-09,3,2.8,-1.2606,-0.88359,0.0022351
8.00E-09,0.02,3.00E-09,3,2.9,-1.2965,-0.92138,-0.035133
8.00E-09,0.02,3.00E-09,3,3,-1.3305,-0.95728,-0.070559
1.00E-08,0.02,3.00E-09,3,-1,1.0801,1.3721,1.9551
1.00E-08,0.02,3.00E-09,3,-0.9,0.98009,1.2721,1.8551
1.00E-08,0.02,3.00E-09,3,-0.8,0.8801,1.1721,1.7551
1.00E-08,0.02,3.00E-09,3,-0.7,0.78013,1.0721,1.6552
1.00E-08,0.02,3.00E-09,3,-0.6,0.68008,0.97208,1.5551
1.00E-08,0.02,3.00E-09,3,-0.5,0.58005,0.87205,1.4551
1.00E-08,0.02,3.00E-09,3,-0.4,0.48006,0.77206,1.3551
1.00E-08,0.02,3.00E-09,3,-0.3,0.38014,0.67213,1.2552
1.00E-08,0.02,3.00E-09,3,-0.2,0.28012,0.57212,1.1551
1.00E-08,0.02,3.00E-09,3,-0.1,0.1801,0.4721,1.0551
1.00E-08,0.02,3.00E-09,3,0,0.081049,0.37305,0.95607
1.00E-08,0.02,3.00E-09,3,0.1,-0.0044705,0.28683,0.86998
1.00E-08,0.02,3.00E-09,3,0.2,-0.069113,0.22037,0.80384
1.00E-08,0.02,3.00E-09,3,0.3,-0.12849,0.15892,0.74277
1.00E-08,0.02,3.00E-09,3,0.4,-0.18712,0.098201,0.68244
1.00E-08,0.02,3.00E-09,3,0.5,-0.24413,0.039106,0.62373
1.00E-08,0.02,3.00E-09,3,0.6,-0.2949,-0.013793,0.57117
1.00E-08,0.02,3.00E-09,3,0.7,-0.33927,-0.060334,0.52491
1.00E-08,0.02,3.00E-09,3,0.8,-0.38152,-0.10476,0.48075
1.00E-08,0.02,3.00E-09,3,0.9,-0.42335,-0.14874,0.43704
1.00E-08,0.02,3.00E-09,3,1,-0.46512,-0.19265,0.39342
1.00E-08,0.02,3.00E-09,3,1.1,-0.5069,-0.23655,0.34982
1.00E-08,0.02,3.00E-09,3,1.2,-0.5487,-0.28046,0.30622
1.00E-08,0.02,3.00E-09,3,1.3,-0.59053,-0.32437,0.26264
1.00E-08,0.02,3.00E-09,3,1.4,-0.63238,-0.36829,0.21905
1.00E-08,0.02,3.00E-09,3,1.5,-0.67425,-0.41221,0.17548
1.00E-08,0.02,3.00E-09,3,1.6,-0.71611,-0.4561,0.13194
1.00E-08,0.02,3.00E-09,3,1.7,-0.75784,-0.49985,0.088557
1.00E-08,0.02,3.00E-09,3,1.8,-0.79887,-0.54291,0.045904
1.00E-08,0.02,3.00E-09,3,1.9,-0.8376,-0.58374,0.0055299
1.00E-08,0.02,3.00E-09,3,2,-0.873,-0.62137,-0.031536
1.00E-08,0.02,3.00E-09,3,2.1,-0.90632,-0.65699,-0.066529
1.00E-08,0.02,3.00E-09,3,2.2,-0.93891,-0.69188,-0.10076
1.00E-08,0.02,3.00E-09,3,2.3,-0.97129,-0.72657,-0.13475
1.00E-08,0.02,3.00E-09,3,2.4,-1.0036,-0.7612,-0.16867
1.00E-08,0.02,3.00E-09,3,2.5,-1.036,-0.79583,-0.20257
1.00E-08,0.02,3.00E-09,3,2.6,-1.0684,-0.83047,-0.23645
1.00E-08,0.02,3.00E-09,3,2.7,-1.1007,-0.86511,-0.27031
1.00E-08,0.02,3.00E-09,3,2.8,-1.1332,-0.89976,-0.30417
1.00E-08,0.02,3.00E-09,3,2.9,-1.1656,-0.93443,-0.33801
1.00E-08,0.02,3.00E-09,3,3,-1.1981,-0.9691,-0.37184
2.00E-09,0.02,1.00E-09,3.5,-1,1.5828,5.1332,5.6175
2.00E-09,0.02,1.00E-09,3.5,-0.9,1.4828,5.0332,5.5175
2.00E-09,0.02,1.00E-09,3.5,-0.8,1.3828,4.9332,5.4175
2.00E-09,0.02,1.00E-09,3.5,-0.7,1.2828,4.8332,5.3175
2.00E-09,0.02,1.00E-09,3.5,-0.6,1.1827,4.7331,5.2175
2.00E-09,0.02,1.00E-09,3.5,-0.5,1.0827,4.6331,5.1174
2.00E-09,0.02,1.00E-09,3.5,-0.4,0.98272,4.5331,5.0175
2.00E-09,0.02,1.00E-09,3.5,-0.3,0.88279,4.4332,4.9175
2.00E-09,0.02,1.00E-09,3.5,-0.2,0.78278,4.3332,4.8175
2.00E-09,0.02,1.00E-09,3.5,-0.1,0.68274,4.2332,4.7175
2.00E-09,0.02,1.00E-09,3.5,0,0.58371,4.1341,4.6184
2.00E-09,0.02,1.00E-09,3.5,0.1,0.48468,4.0351,4.5194
2.00E-09,0.02,1.00E-09,3.5,0.2,0.38463,3.935,4.4194
2.00E-09,0.02,1.00E-09,3.5,0.3,0.28462,3.835,4.3194
2.00E-09,0.02,1.00E-09,3.5,0.4,0.1847,3.7351,4.2194
2.00E-09,0.02,1.00E-09,3.5,0.5,0.084895,3.6352,4.1195
2.00E-09,0.02,1.00E-09,3.5,0.6,-0.010425,3.5385,4.0218
2.00E-09,0.02,1.00E-09,3.5,0.7,-0.094703,3.4493,3.9293
2.00E-09,0.02,1.00E-09,3.5,0.8,-0.17664,3.3618,3.838
2.00E-09,0.02,1.00E-09,3.5,0.9,-0.25845,3.2742,3.7467
2.00E-09,0.02,1.00E-09,3.5,1,-0.34025,3.1867,3.6555
2.00E-09,0.02,1.00E-09,3.5,1.1,-0.42205,3.0991,3.5642
2.00E-09,0.02,1.00E-09,3.5,1.2,-0.50385,3.0115,3.4729
2.00E-09,0.02,1.00E-09,3.5,1.3,-0.58565,2.9239,3.3815
2.00E-09,0.02,1.00E-09,3.5,1.4,-0.66745,2.8362,3.2902
2.00E-09,0.02,1.00E-09,3.5,1.5,-0.74923,2.7485,3.199
2.00E-09,0.02,1.00E-09,3.5,1.6,-0.83103,2.6608,3.1076
2.00E-09,0.02,1.00E-09,3.5,1.7,-0.91281,2.5731,3.0163
2.00E-09,0.02,1.00E-09,3.5,1.8,-0.99462,2.4853,2.925
2.00E-09,0.02,1.00E-09,3.5,1.9,-1.0764,2.3975,2.8337
2.00E-09,0.02,1.00E-09,3.5,2,-1.1582,2.3096,2.7423
2.00E-09,0.02,1.00E-09,3.5,2.1,-1.24,2.2218,2.651
2.00E-09,0.02,1.00E-09,3.5,2.2,-1.3218,2.1338,2.5596
2.00E-09,0.02,1.00E-09,3.5,2.3,-1.4036,2.0459,2.4683
2.00E-09,0.02,1.00E-09,3.5,2.4,-1.4854,1.9579,2.3769
2.00E-09,0.02,1.00E-09,3.5,2.5,-1.5672,1.8699,2.2855
2.00E-09,0.02,1.00E-09,3.5,2.6,-1.649,1.7819,2.1942
2.00E-09,0.02,1.00E-09,3.5,2.7,-1.7308,1.6938,2.1027
2.00E-09,0.02,1.00E-09,3.5,2.8,-1.8126,1.6058,2.0114
2.00E-09,0.02,1.00E-09,3.5,2.9,-1.8944,1.5177,1.92
2.00E-09,0.02,1.00E-09,3.5,3,-1.9762,1.4295,1.8286
4.00E-09,0.02,1.00E-09,3.5,-1,1.2742,2.6506,5.2468
4.00E-09,0.02,1.00E-09,3.5,-0.9,1.1742,2.5506,5.1468
4.00E-09,0.02,1.00E-09,3.5,-0.8,1.0742,2.4507,5.0468
4.00E-09,0.02,1.00E-09,3.5,-0.7,0.97422,2.3507,4.9468
4.00E-09,0.02,1.00E-09,3.5,-0.6,0.87417,2.2506,4.8467
4.00E-09,0.02,1.00E-09,3.5,-0.5,0.77414,2.1506,4.7467
4.00E-09,0.02,1.00E-09,3.5,-0.4,0.67415,2.0506,4.6467
4.00E-09,0.02,1.00E-09,3.5,-0.3,0.57422,1.9507,4.5468
4.00E-09,0.02,1.00E-09,3.5,-0.2,0.47421,1.8507,4.4468
4.00E-09,0.02,1.00E-09,3.5,-0.1,0.37417,1.7506,4.3467
4.00E-09,0.02,1.00E-09,3.5,0,0.27514,1.6516,4.2477
4.00E-09,0.02,1.00E-09,3.5,0.1,0.17611,1.5526,4.1487
4.00E-09,0.02,1.00E-09,3.5,0.2,0.076356,1.4528,4.0488
4.00E-09,0.02,1.00E-09,3.5,0.3,-0.017398,1.3586,3.953
4.00E-09,0.02,1.00E-09,3.5,0.4,-0.099845,1.2751,3.8644
4.00E-09,0.02,1.00E-09,3.5,0.5,-0.18022,1.1934,3.7772
4.00E-09,0.02,1.00E-09,3.5,0.6,-0.26049,1.1119,3.69
4.00E-09,0.02,1.00E-09,3.5,0.7,-0.34074,1.0304,3.6028
4.00E-09,0.02,1.00E-09,3.5,0.8,-0.42099,0.9489,3.5155
4.00E-09,0.02,1.00E-09,3.5,0.9,-0.50124,0.86739,3.4281
4.00E-09,0.02,1.00E-09,3.5,1,-0.5815,0.78587,3.3407
4.00E-09,0.02,1.00E-09,3.5,1.1,-0.66176,0.70435,3.2533
4.00E-09,0.02,1.00E-09,3.5,1.2,-0.74202,0.62283,3.1658
4.00E-09,0.02,1.00E-09,3.5,1.3,-0.82229,0.5413,3.0782
4.00E-09,0.02,1.00E-09,3.5,1.4,-0.90255,0.45978,2.9906
4.00E-09,0.02,1.00E-09,3.5,1.5,-0.98281,0.37827,2.9029
4.00E-09,0.02,1.00E-09,3.5,1.6,-1.0631,0.29673,2.8152
4.00E-09,0.02,1.00E-09,3.5,1.7,-1.1433,0.21522,2.7275
4.00E-09,0.02,1.00E-09,3.5,1.8,-1.2236,0.1337,2.6397
4.00E-09,0.02,1.00E-09,3.5,1.9,-1.3033,0.05271,2.5522
4.00E-09,0.02,1.00E-09,3.5,2,-1.3783,-0.023666,2.4676
4.00E-09,0.02,1.00E-09,3.5,2.1,-1.4471,-0.094063,2.387
4.00E-09,0.02,1.00E-09,3.5,2.2,-1.5147,-0.16333,2.3069
4.00E-09,0.02,1.00E-09,3.5,2.3,-1.5822,-0.2325,2.2268
4.00E-09,0.02,1.00E-09,3.5,2.4,-1.6497,-0.30168,2.1466
4.00E-09,0.02,1.00E-09,3.5,2.5,-1.7173,-0.37086,2.0662
4.00E-09,0.02,1.00E-09,3.5,2.6,-1.7848,-0.44004,1.9858
4.00E-09,0.02,1.00E-09,3.5,2.7,-1.8524,-0.50924,1.9051
4.00E-09,0.02,1.00E-09,3.5,2.8,-1.9199,-0.57844,1.8244
